year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,state,sWSDLName,multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,945,0
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1311,0
1988,0.0,0.0,0.0,2.0,14.0,0.0,28.0,0.0,24.0,24.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1676,0
1989,0.0,0.0,0.0,1.0,31.0,0.0,31.0,0.0,31.0,31.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2041,0
1990,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2103,0
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,0
1992,0.0,0.0,0.0,2.0,7.0,0.0,14.0,0.0,11.0,11.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,943,0
1993,0.0,0.0,0.0,3.0,3.3333333333333335,0.0,10.0,0.0,4.0,4.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1308,0
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1673,0
1995,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2039,0
1996,0.0,0.0,0.0,5.0,1.8,0.0,9.0,0.0,3.0,3.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2404,0
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2769,0
1998,1.0,1.0,1.0,1.0,91.0,91.0,91.0,91.0,91.0,91.0,1.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2831,0
1999,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,578,0
2000,0.0,0.0,0.0,1.0,15.0,0.0,15.0,0.0,15.0,15.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,943,0
2001,1.0,1.0,1.0,1.0,61.0,61.0,61.0,61.0,61.0,61.0,1.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1005,0
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,607,0
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,973,0
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1338,0
2005,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1703,0
2006,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2068,0
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2434,0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2799,0
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3164,0
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3529,0
2011,0.0,0.0,0.0,2.0,4.0,0.0,8.0,0.0,6.0,6.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3895,0
2012,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4260,0
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4625,0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4990,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,5356,0
2016,0.0,0.0,0.0,2.0,4.5,0.0,9.0,0.0,8.0,8.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,5721,0
2017,0.0,0.0,0.0,3.0,2.6666666666666665,0.0,8.0,0.0,4.0,4.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,6086,0
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,6451,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,6817,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,7182,0
2021,0.0,0.0,0.0,3.0,6.666666666666667,0.0,20.0,0.0,11.0,11.0,0.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,7547,0
2022,1.0,1.0,1.0,1.0,82.0,82.0,82.0,82.0,82.0,82.0,1.0,0.0,365.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,7609,0
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,366.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,587,0
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,310.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,897,0
2025,,,,,,,,,,,,,,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,NestS1,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,32,1
1962,1.0,1.0,1.0,3.0,11.0,14.0,33.0,14.0,14.0,14.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,322,1
1963,1.0,1.0,1.0,1.0,35.0,35.0,35.0,35.0,35.0,35.0,1.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,264,1
1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,493,1
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,858,0
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1223,0
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1589,0
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1954,0
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2319,0
1970,1.0,1.0,1.0,1.0,108.0,108.0,108.0,108.0,108.0,108.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2515,0
1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,427,1
1972,0.0,0.0,0.0,1.0,12.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,792,0
1973,1.0,1.0,1.0,1.0,120.0,120.0,120.0,120.0,120.0,120.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,976,0
1974,1.0,1.0,1.0,1.0,19.0,19.0,19.0,19.0,19.0,19.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,346,1
1975,1.0,1.0,1.0,1.0,95.0,95.0,95.0,95.0,95.0,95.0,1.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,271,1
1976,1.0,1.0,1.0,1.0,49.0,49.0,49.0,49.0,49.0,49.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,316,1
1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,426,1
1978,1.0,1.0,1.0,1.0,22.0,22.0,22.0,22.0,22.0,22.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,610,1
1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,525,1
1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,890,0
1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1255,0
1982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1620,0
1983,1.0,1.0,1.0,1.0,121.0,121.0,121.0,121.0,121.0,121.0,1.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1804,0
1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,426,1
1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,791,0
1986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1156,0
1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1522,0
1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1887,0
1989,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2252,0
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2617,0
1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2983,0
1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3348,0
1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3713,0
1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4078,0
1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4444,0
1996,0.0,0.0,0.0,2.0,2.5,0.0,5.0,0.0,3.0,3.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,4809,0
1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,5174,0
1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,5539,0
1999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,5905,0
2000,1.0,2.0,2.0,2.0,24.5,24.5,49.0,49.0,30.0,30.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,6089,0
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,457,1
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,822,0
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1188,0
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1553,0
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1918,0
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2283,0
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2649,0
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3014,0
2009,0.0,0.0,0.0,3.0,9.333333333333334,0.0,28.0,0.0,13.0,13.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3379,0
2010,1.0,1.0,1.0,1.0,120.0,120.0,120.0,120.0,120.0,120.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3563,0
2011,1.0,1.0,1.0,1.0,121.0,121.0,121.0,121.0,121.0,121.0,1.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,245,1
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,426,1
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,791,0
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1156,0
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1522,0
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1887,0
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2252,0
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2617,0
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2983,0
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3348,0
2021,1.0,1.0,1.0,2.0,28.0,50.0,56.0,50.0,50.0,50.0,1.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,3532,0
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,496,1
2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,366.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,862,0
2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,310.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1172,0
2025,,,,,,,,,,,,,,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,0,1
1961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,BK1b_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,32,1
1962,1.0,1.0,1.0,2.0,26.0,42.0,52.0,42.0,42.0,42.0,1.0,0.0,365.0,BK2_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,325,1
1963,1.0,1.0,1.0,2.0,13.5,24.0,27.0,24.0,24.0,24.0,1.0,0.0,366.0,BK2_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,240,1
1964,0.0,0.0,0.0,2.0,10.0,0.0,20.0,0.0,16.0,16.0,0.0,0.0,365.0,BK2_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,497,1
1965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK2_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,862,1
1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK2_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1227,1
1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,BK2_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1593,0
1968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK2_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,1958,0
1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,BK2_P,hydrographs_LowerDarling_20250514,425012,Lower Darling River - Weir 32 to downstream Burtundy,NSW,Lower Darling,,2323,0
