"Date","425013_flow","425007_flow","425012_flow","425010_flow","425019_flow","425013_level","425020_level","425007_level","425012_level","425022_level","425023_level","425010_level","425019_level","414203_flow","414203_level","414209_level","A4260506_level","A4260501_level","A4260508_level","A4260505_flow","A4260509_level","A4260507_level","A4260509_flow","A4260507_flow","A4260505_level"
1962-10-29,325.391,2373.2,474.64,0,0,NA,NA,0.432,NA,NA,NA,NA,0.101,12213.251,NA,NA,NA,NA,NA,127.628,NA,NA,137.727,NA,NA
1962-10-30,325.391,2091.8,474.641,0,0,NA,NA,0.432,NA,NA,NA,NA,0.102,12240.749,NA,NA,NA,NA,NA,124.004,NA,NA,134.113,NA,NA
1962-10-31,325.39,1786,452.609,0,0,NA,NA,0.432,NA,NA,NA,NA,0.102,12172,NA,NA,NA,NA,NA,117.336,NA,NA,127.489,NA,NA
1962-11-01,313.157,1455.7,452.61,0,0,NA,NA,0.432,NA,NA,NA,NA,0.103,12089.497,NA,NA,NA,NA,NA,110.823,NA,NA,121.044,NA,NA
1962-11-02,300.921,1198.8,452.609,0,0,NA,NA,0.433,NA,NA,NA,NA,0.103,11910.374,NA,NA,NA,NA,NA,114.478,NA,NA,124.593,NA,NA
1962-11-03,288.704,1027.6,467.297,0,0,NA,NA,0.433,NA,NA,NA,NA,0.104,11841,NA,NA,NA,NA,NA,114.696,NA,NA,124.873,NA,NA
1962-11-04,288.703,880.8,467.297,0,0,NA,NA,0.433,NA,NA,NA,NA,0.104,11795.249,NA,NA,NA,NA,NA,113.559,NA,NA,123.358,NA,NA
1962-11-05,283.797,782.9,481.969,0,0,NA,NA,0.433,NA,NA,NA,NA,0.105,11719,NA,NA,NA,NA,NA,108.768,NA,NA,117.12,NA,NA
1962-11-06,278.906,685,489.312,0,0,NA,NA,0.433,NA,NA,NA,NA,0.105,11764.751,NA,NA,NA,NA,NA,105.608,NA,NA,113.858,NA,NA
1962-11-07,276.469,636.1,474.641,0,0,NA,NA,0.433,NA,NA,NA,NA,0.106,11841,NA,NA,NA,NA,NA,103.304,NA,NA,111.604,NA,NA
1962-11-08,264.234,579.9,489.312,0,0,NA,NA,0.433,NA,NA,NA,NA,0.106,11795.249,NA,NA,NA,NA,NA,102.218,NA,NA,110.547,NA,NA
1962-11-09,264.234,526,467.297,0,0,NA,NA,0.433,NA,NA,NA,NA,0.107,11631.997,NA,NA,NA,NA,NA,100.675,NA,NA,109.042,NA,NA
1962-11-10,252,526,459.953,0,0,NA,NA,0.433,NA,NA,NA,NA,0.107,11401.497,NA,NA,NA,NA,NA,103.075,NA,NA,111.442,NA,NA
1962-11-11,252,489.3,467.297,0,0,NA,NA,0.434,NA,NA,NA,NA,0.108,11137.871,NA,NA,NA,NA,NA,105.873,NA,NA,114.183,NA,NA
1962-11-12,239.766,489.3,481.969,0,0,NA,NA,0.434,NA,NA,NA,NA,0.108,10853.497,NA,NA,NA,NA,NA,108.209,NA,NA,116.467,NA,NA
1962-11-13,242.211,489.3,489.312,0,0,NA,NA,0.434,NA,NA,NA,NA,0.108,10550.995,NA,NA,NA,NA,NA,107.304,NA,NA,115.597,NA,NA
1962-11-14,239.765,477.1,452.61,0,0,NA,NA,0.434,NA,NA,NA,NA,0.109,9872.113,NA,NA,NA,NA,NA,102.037,NA,NA,110.332,NA,NA
1962-11-15,229.977,477.1,489.312,0,0,NA,NA,0.434,NA,NA,NA,NA,0.109,9079.746,NA,NA,NA,NA,NA,97.524,NA,NA,105.852,NA,NA
1962-11-16,229.977,423.3,459.953,0,0,NA,NA,0.434,NA,NA,NA,NA,0.11,8615.117,NA,NA,NA,NA,NA,96.095,NA,NA,104.461,NA,NA
1962-11-17,229.976,423.2,452.61,0,0,NA,NA,0.434,NA,NA,NA,NA,0.11,8098.498,NA,NA,NA,NA,NA,91.65,NA,NA,100.033,NA,NA
1962-11-18,239.766,423.3,459.953,0,0,NA,NA,0.434,NA,NA,NA,NA,0.111,7939.249,NA,NA,NA,NA,NA,86.389,NA,NA,94.801,NA,NA
1962-11-19,252,423.2,452.609,0,0,NA,NA,0.434,NA,NA,NA,NA,0.111,7841.249,NA,NA,NA,NA,NA,73.508,NA,NA,82.01,NA,NA
1962-11-20,252,398.8,354.75,0,0,NA,NA,0.435,NA,NA,NA,NA,0.112,7706.498,NA,NA,NA,NA,NA,63.118,NA,NA,71.799,NA,NA
1962-11-21,259.344,396.4,234.868,0,0,NA,NA,0.435,NA,NA,NA,NA,0.112,7510.873,NA,NA,NA,NA,NA,57.636,NA,NA,65.922,NA,NA
1962-11-22,266.671,396.3,159.023,0,0,NA,NA,0.435,NA,NA,NA,NA,0.113,7283.247,NA,NA,NA,NA,NA,59.423,NA,NA,66.107,NA,NA
1962-11-23,274.016,396.4,122.328,0,0,NA,NA,0.435,NA,NA,NA,NA,0.113,6896.243,NA,NA,NA,NA,NA,56.565,NA,NA,63.103,NA,NA
1962-11-24,281.359,376.7,220.195,0,0,NA,NA,0.435,NA,NA,NA,NA,0.114,6613.627,NA,NA,NA,NA,NA,56.262,NA,NA,62.801,NA,NA
1962-11-25,288.704,376.8,322.954,0,0,NA,NA,0.435,NA,NA,NA,NA,0.114,6838.253,NA,NA,NA,NA,NA,55.853,NA,NA,62.392,NA,NA
1962-11-26,276.468,376.8,352.312,0,0,NA,NA,0.435,NA,NA,NA,NA,0.115,7086.127,NA,NA,NA,NA,NA,52.467,NA,NA,59.018,NA,NA
1962-11-27,252,376.7,269.125,0,0,NA,NA,0.435,NA,NA,NA,NA,0.115,7193,NA,NA,NA,NA,NA,44.614,NA,NA,51.212,NA,NA
1962-11-28,242.211,376.8,220.195,0,0,NA,NA,0.435,NA,NA,NA,NA,0.116,7128.873,NA,NA,NA,NA,NA,39.206,NA,NA,48.82,NA,NA
1962-11-29,220.196,332.7,195.727,0,0,NA,NA,0.436,NA,NA,NA,NA,0.116,6948.498,NA,NA,NA,NA,NA,32.232,NA,NA,54.731,NA,NA
1962-11-30,200.617,293.6,210.406,0,0,NA,NA,0.436,NA,NA,NA,NA,0.117,6752.498,NA,NA,NA,NA,NA,31.819,NA,NA,61.472,NA,NA
1962-12-01,188.383,254.5,195.727,0,0,NA,NA,0.436,NA,NA,NA,NA,0.117,6565.873,NA,NA,NA,NA,NA,28.502,NA,NA,58.659,NA,NA
1962-12-02,176.156,220.2,220.195,0,0,NA,NA,0.436,NA,NA,NA,NA,0.117,6385.498,NA,NA,NA,NA,NA,30.764,NA,NA,60.857,NA,NA
1962-12-03,163.922,185.9,220.195,0,0,NA,NA,0.436,NA,NA,NA,NA,0.118,6263,NA,NA,NA,NA,NA,30.644,NA,NA,60.661,NA,NA
1962-12-04,151.687,185.9,357.203,0,0,NA,NA,0.436,NA,NA,NA,NA,0.118,6198.873,NA,NA,NA,NA,NA,28.9,NA,NA,59.197,NA,NA
1962-12-05,134.563,186,305.829,0,0,NA,NA,0.436,NA,NA,NA,NA,0.119,6092,NA,NA,NA,NA,NA,25.879,NA,NA,57.447,NA,NA
1962-12-06,127.222,185.9,244.656,0,0,NA,NA,0.436,NA,NA,NA,NA,0.119,6092,NA,NA,NA,NA,NA,18.346,NA,NA,52.206,NA,NA
1962-12-07,117.438,186,229.976,0,0,NA,NA,0.436,NA,NA,NA,NA,0.12,6092,NA,NA,NA,NA,NA,13.298,NA,NA,54.705,NA,NA
1962-12-08,114.988,185.9,220.196,0,0,NA,NA,0.436,NA,NA,NA,NA,0.12,6124.251,NA,NA,NA,NA,NA,14.788,NA,NA,56.782,NA,NA
1962-12-09,110.098,185.9,222.64,0,0,NA,NA,0.437,NA,NA,NA,NA,0.121,6209.876,NA,NA,NA,NA,NA,18.297,NA,NA,60.215,NA,NA
1962-12-10,105.203,186,159.024,0,0,NA,NA,0.437,NA,NA,NA,NA,0.121,6263,NA,NA,NA,NA,NA,19.208,NA,NA,60.993,NA,NA
1962-12-11,102.758,185.9,154.133,0,0,NA,NA,0.437,NA,NA,NA,NA,0.122,6166.622,NA,NA,NA,NA,NA,22.117,NA,NA,63.792,NA,NA
1962-12-12,95.414,185.9,220.195,0,0,NA,NA,0.437,NA,NA,NA,NA,0.122,5909.622,NA,NA,NA,NA,NA,26.713,NA,NA,67.179,NA,NA
1962-12-13,88.078,186,269.125,0,0,NA,NA,0.437,NA,NA,NA,NA,0.123,5652.997,NA,NA,NA,NA,NA,32.779,NA,NA,68.512,NA,NA
1962-12-14,88.078,185.9,293.594,0,0,NA,NA,0.437,NA,NA,NA,NA,0.123,5332.12,NA,NA,NA,NA,NA,30.868,NA,NA,64.217,NA,NA
1962-12-15,80.738,220.2,288.703,0,0,NA,NA,0.437,NA,NA,NA,NA,0.124,4999.873,NA,NA,NA,NA,NA,29.906,NA,NA,63.05,NA,NA
1962-12-16,75.844,220.2,210.406,0,0,NA,NA,0.437,NA,NA,NA,NA,0.124,4837.873,NA,NA,NA,NA,NA,26.882,NA,NA,60,NA,NA
1962-12-17,70.949,220.2,168.812,0,0,NA,NA,0.437,NA,NA,NA,NA,0.125,4718.624,NA,NA,NA,NA,NA,24.166,NA,NA,57.395,NA,NA
1962-12-18,66.059,220.2,176.157,0,0,NA,NA,0.438,NA,NA,NA,NA,0.125,4673,NA,NA,NA,NA,NA,17.361,NA,NA,52.047,NA,NA
1962-12-19,61.164,185.9,176.156,0,0,NA,NA,0.438,NA,NA,NA,NA,0.125,4645.624,NA,NA,NA,NA,NA,9.431,NA,NA,51.684,NA,NA
1962-12-20,61.164,186,176.156,0,0,NA,NA,0.438,NA,NA,NA,NA,0.126,4567.749,NA,NA,NA,NA,NA,8.473,NA,NA,58.554,NA,NA
1962-12-21,56.271,171.2,176.157,0,0,NA,NA,0.438,NA,NA,NA,NA,0.126,4514,NA,NA,NA,NA,NA,7.564,NA,NA,57.79,NA,NA
1962-12-22,63.612,156.6,159.023,0,0,NA,NA,0.438,NA,NA,NA,NA,0.127,4546.251,NA,NA,NA,NA,NA,7.477,NA,NA,57.528,NA,NA
1962-12-23,70.949,156.6,149.242,0,0,NA,NA,0.438,NA,NA,NA,NA,0.127,4654.752,NA,NA,NA,NA,NA,7.719,NA,NA,57.972,NA,NA
1962-12-24,78.289,156.6,144.352,0,0,NA,NA,0.438,NA,NA,NA,NA,0.128,4801.127,NA,NA,NA,NA,NA,9.381,NA,NA,60.898,NA,NA
1962-12-25,85.629,156.5,176.156,0,0,NA,NA,0.438,NA,NA,NA,NA,0.128,4957.127,NA,NA,NA,NA,NA,12.574,NA,NA,64.009,NA,NA
1962-12-26,95.414,220.2,195.727,0,0,NA,NA,0.438,NA,NA,NA,NA,0.129,5064,NA,NA,NA,NA,NA,18.602,NA,NA,66.621,NA,NA
1962-12-27,102.758,254.5,244.656,0,0,NA,NA,0.439,NA,NA,NA,NA,0.129,5064,NA,NA,NA,NA,NA,39.6,NA,NA,70.39,NA,NA
1962-12-28,110.097,293.6,244.656,0,0,NA,NA,0.439,NA,NA,NA,NA,0.13,4999.873,NA,NA,NA,NA,NA,51.389,NA,NA,64.498,NA,NA
1962-12-29,117.438,376.7,234.867,0,0,NA,NA,0.439,NA,NA,NA,NA,0.13,4893,NA,NA,NA,NA,NA,45.072,NA,NA,60.521,NA,NA
1962-12-30,127.223,636.2,234.867,0,0,NA,NA,0.439,NA,NA,NA,NA,0.131,4865.624,NA,NA,NA,NA,NA,39.737,NA,NA,66.924,NA,NA
1962-12-31,134.562,636.1,234.867,0,0,NA,NA,0.439,NA,NA,NA,NA,0.131,4776.874,NA,NA,NA,NA,NA,33.613,NA,NA,60.527,NA,NA
1963-01-01,134.563,609.2,234.867,0,0,NA,NA,0.439,NA,NA,NA,NA,0.132,4705,NA,NA,NA,NA,NA,33.056,NA,NA,59.77,NA,NA
1963-01-02,134.563,474.7,171.258,0,0,NA,NA,0.439,NA,NA,NA,NA,0.132,4766.127,NA,NA,NA,NA,NA,32.692,NA,NA,59.387,NA,NA
1963-01-03,117.437,376.7,156.578,0,0,NA,NA,0.439,NA,NA,NA,NA,0.133,4868,NA,NA,NA,NA,NA,29.829,NA,NA,57.017,NA,NA
1963-01-04,110.098,332.8,144.352,0,0,NA,NA,0.439,NA,NA,NA,NA,0.133,4899.501,NA,NA,NA,NA,NA,24.412,NA,NA,53.389,NA,NA
1963-01-05,102.757,293.6,144.351,0,0,NA,NA,0.44,NA,NA,NA,NA,0.134,5113.255,NA,NA,NA,NA,NA,25.456,NA,NA,54.571,NA,NA
1963-01-06,102.758,293.6,156.579,0,0,NA,NA,0.44,NA,NA,NA,NA,0.134,5626.883,NA,NA,NA,NA,NA,26.492,NA,NA,56.311,NA,NA
1963-01-07,95.414,254.4,384.109,0,0,NA,NA,0.44,NA,NA,NA,NA,0.134,6371.01,NA,NA,NA,NA,NA,25.03,NA,NA,57.571,NA,NA
1963-01-08,88.078,220.2,978.625,0,0,NA,NA,0.44,NA,NA,NA,NA,0.135,7277.886,NA,NA,NA,NA,NA,23.994,NA,NA,57.395,NA,NA
1963-01-09,88.079,220.2,2838,0,0,NA,NA,0.44,NA,NA,NA,NA,0.135,8131.258,NA,NA,NA,NA,NA,25.831,NA,NA,61.742,NA,NA
1963-01-10,83.183,185.9,4347.562,0,0,NA,NA,0.44,NA,NA,NA,NA,0.136,8791.756,NA,NA,NA,NA,NA,28.611,NA,NA,64.687,NA,NA
1963-01-11,80.738,186,4819.754,0,0,NA,NA,0.44,NA,NA,NA,NA,0.136,9150.126,NA,NA,NA,NA,NA,29.551,NA,NA,65.548,NA,NA
1963-01-12,80.739,185.9,4895.598,0,0,NA,NA,0.44,NA,NA,NA,NA,0.137,9187,NA,NA,NA,NA,NA,35.84,NA,NA,71.821,NA,NA
1963-01-13,110.097,186,5786.148,0,0,NA,NA,0.44,NA,NA,NA,NA,0.137,9485.134,NA,NA,NA,NA,NA,56.508,NA,NA,87.82,NA,NA
1963-01-14,95.414,185.9,6825.946,0,0,NA,NA,0.441,NA,NA,NA,NA,0.138,9816.995,NA,NA,NA,NA,NA,84.353,NA,NA,97.944,NA,NA
1963-01-15,88.079,371.9,7148.89,0,0,NA,NA,0.441,NA,NA,NA,NA,0.138,9385.995,NA,NA,NA,NA,NA,93.462,NA,NA,105.098,NA,NA
1963-01-16,88.078,1308.9,7496.305,0,0,NA,NA,0.441,NA,NA,NA,NA,0.139,8887.493,NA,NA,NA,NA,NA,82.704,NA,NA,94.516,NA,NA
1963-01-17,88.078,2299.8,7848.613,0,0,NA,NA,0.441,NA,NA,NA,NA,0.139,8260.493,NA,NA,NA,NA,NA,60.065,NA,NA,72.248,NA,NA
1963-01-18,88.078,3180.5,8010.086,0,0,NA,NA,0.441,NA,NA,NA,NA,0.14,7841.249,NA,NA,NA,NA,NA,53.261,NA,NA,65.719,NA,NA
1963-01-19,80.738,4085.7,8061.465,0,0,NA,NA,0.441,NA,NA,NA,NA,0.14,7743.249,NA,NA,NA,NA,NA,55.825,NA,NA,68.241,NA,NA
1963-01-20,80.739,4812.4,7975.836,0,0,NA,NA,0.441,NA,NA,NA,NA,0.141,7682,NA,NA,NA,NA,NA,61.139,NA,NA,73.504,NA,NA
1963-01-21,80.738,5382.5,7449.82,0,0,NA,NA,0.441,NA,NA,NA,NA,0.141,7599.497,NA,NA,NA,NA,NA,62.086,NA,NA,74.399,NA,NA
1963-01-22,80.738,5840,6777.012,0,0,NA,NA,0.441,NA,NA,NA,NA,0.142,7388.498,NA,NA,NA,NA,NA,64.303,NA,NA,76.597,NA,NA
1963-01-23,80.738,6145.8,6456.512,0,0,NA,NA,0.441,NA,NA,NA,NA,0.142,7192.873,NA,NA,NA,NA,NA,66.379,NA,NA,78.442,NA,NA
1963-01-24,80.739,6329.3,6043.039,0,0,NA,NA,0.442,NA,NA,NA,NA,0.143,6997.498,NA,NA,NA,NA,NA,66.053,NA,NA,74.067,NA,NA
1963-01-25,85.629,6422.2,5649.14,0,0,NA,NA,0.442,NA,NA,NA,NA,0.143,6769.622,NA,NA,NA,NA,NA,63.687,NA,NA,63.519,NA,NA
1963-01-26,90.523,6451.6,3290.645,0,0,NA,NA,0.442,NA,NA,NA,NA,0.143,6341.617,NA,NA,NA,NA,NA,61.796,NA,NA,73.045,NA,NA
1963-01-27,95.414,6361.1,4702.316,0,0,NA,NA,0.442,NA,NA,NA,NA,0.144,5792.371,NA,NA,NA,NA,NA,61.146,NA,NA,73.657,NA,NA
1963-01-28,102.758,6177.6,4716.996,0,0,NA,NA,0.442,NA,NA,NA,NA,0.144,5481.622,NA,NA,NA,NA,NA,58.878,NA,NA,71.415,NA,NA
1963-01-29,110.098,5962.3,3677.203,0,0,NA,NA,0.442,NA,NA,NA,NA,0.145,5224.622,NA,NA,NA,NA,NA,56.15,NA,NA,68.717,NA,NA
1963-01-30,117.437,5595.4,3513.282,0,0,NA,NA,0.442,NA,NA,NA,NA,0.145,5032.124,NA,NA,NA,NA,NA,51.773,NA,NA,64.419,NA,NA
1963-01-31,117.438,5272.3,3890.056,0,0,NA,NA,0.442,NA,NA,NA,NA,0.146,4882.622,NA,NA,NA,NA,NA,46.888,NA,NA,59.665,NA,NA
1963-02-01,117.437,4844.2,3970.792,0,0,NA,NA,0.442,NA,NA,NA,NA,0.146,4689.749,NA,NA,NA,NA,NA,41.053,NA,NA,53.842,NA,NA
1963-02-02,124.773,4538.4,4721.89,0,0,NA,NA,0.443,NA,NA,NA,NA,0.147,4539.622,NA,NA,NA,NA,NA,39.403,NA,NA,52.203,NA,NA
1963-02-03,127.223,4244.8,4971.442,0,0,NA,NA,0.443,NA,NA,NA,NA,0.147,4314.873,NA,NA,NA,NA,NA,40.833,NA,NA,56.515,NA,NA
1963-02-04,124.774,3963.5,5526.812,0,0,NA,NA,0.443,NA,NA,NA,NA,0.148,4208,NA,NA,NA,NA,NA,40.984,NA,NA,67.319,NA,NA
1963-02-05,127.222,3780,6458.957,0,0,NA,NA,0.443,NA,NA,NA,NA,0.148,4208,NA,NA,NA,NA,NA,40.177,NA,NA,67.432,NA,NA
1963-02-06,124.774,3706.5,8149.543,0,0,NA,NA,0.443,NA,NA,NA,NA,0.149,4208,NA,NA,NA,NA,NA,35.108,NA,NA,62.353,NA,NA
1963-02-07,127.222,3731,10693.981,0,0,NA,NA,0.443,NA,NA,NA,NA,0.149,4240.251,NA,NA,NA,NA,NA,27.841,NA,NA,57.829,NA,NA
1963-02-08,124.774,3939,12333.183,0,0,NA,NA,0.443,NA,NA,NA,NA,0.15,4261.749,NA,NA,NA,NA,NA,30.017,NA,NA,70.306,NA,NA
1963-02-09,127.222,4379.4,13681.25,0,0,NA,NA,0.443,NA,NA,NA,NA,0.15,4143.873,NA,NA,NA,NA,NA,32.048,NA,NA,73.287,NA,NA
1963-02-10,117.438,5027.7,14434.793,0,0,NA,NA,0.443,NA,NA,NA,NA,0.151,3945.122,NA,NA,NA,NA,NA,35.155,NA,NA,75.174,NA,NA
1963-02-11,119.883,5994.1,15269.074,0,0,NA,NA,0.444,NA,NA,NA,NA,0.151,3682.122,NA,NA,NA,NA,NA,42.715,NA,NA,78.159,NA,NA
1963-02-12,124.773,7229.7,15804.875,0,0,NA,NA,0.444,NA,NA,NA,NA,0.151,3361.371,NA,NA,NA,NA,NA,49.233,NA,NA,84.127,NA,NA
1963-02-13,129.672,7975.8,15753.5,0,0,NA,NA,0.444,NA,NA,NA,NA,0.152,3076.873,NA,NA,NA,NA,NA,51.141,NA,NA,82.855,NA,NA
1963-02-14,134.563,8734.3,14696.578,0,0,NA,NA,0.444,NA,NA,NA,NA,0.152,2929.873,NA,NA,NA,NA,NA,60.032,NA,NA,78.762,NA,NA
1963-02-15,200.617,9321.4,13774.219,0,0,NA,NA,0.444,NA,NA,NA,NA,0.153,2838,NA,NA,NA,NA,NA,74.557,NA,NA,87.561,NA,NA
1963-02-16,239.765,9859.7,13343.621,0,0,NA,NA,0.444,NA,NA,NA,NA,0.153,2838,NA,NA,NA,NA,NA,74.196,NA,NA,86.658,NA,NA
1963-02-17,288.703,10397.9,12673.258,0,0,NA,NA,0.444,NA,NA,NA,NA,0.154,2893.127,NA,NA,NA,NA,NA,75.014,NA,NA,87.471,NA,NA
1963-02-18,313.157,10850.6,11883.016,0,0,NA,NA,0.444,NA,NA,NA,NA,0.154,3040.127,NA,NA,NA,NA,NA,78.199,NA,NA,90.652,NA,NA
1963-02-19,337.625,11131.9,9575.894,0,0,NA,NA,0.444,NA,NA,NA,NA,0.155,3269.629,NA,NA,NA,NA,NA,77.119,NA,NA,89.511,NA,NA
1963-02-20,337.625,11266.5,8489.614,0,0,NA,NA,0.445,NA,NA,NA,NA,0.155,3553.752,NA,NA,NA,NA,NA,79.395,NA,NA,91.869,NA,NA
1963-02-21,325.39,11344.8,8795.437,0,0,NA,NA,0.445,NA,NA,NA,NA,0.156,3672.751,NA,NA,NA,NA,NA,84.054,NA,NA,96.543,NA,NA
1963-02-22,288.703,11266.5,9597.914,0,0,NA,NA,0.445,NA,NA,NA,NA,0.156,3719,NA,NA,NA,NA,NA,93.859,NA,NA,106.309,NA,NA
1963-02-23,210.407,10928.8,10390.606,0,0,NA,NA,0.445,NA,NA,NA,NA,0.157,3719,NA,NA,NA,NA,NA,94.78,NA,NA,107.201,NA,NA
1963-02-24,134.562,10525.2,10808.968,0,0,NA,NA,0.445,NA,NA,NA,NA,0.157,3608.747,NA,NA,NA,NA,NA,95.354,NA,NA,107.78,NA,NA
1963-02-25,88.078,10165.5,10985.121,0,0,NA,NA,0.445,NA,NA,NA,NA,0.158,3425,NA,NA,NA,NA,NA,97.513,NA,NA,109.938,NA,NA
1963-02-26,73.399,9823,11070.754,0,0,NA,NA,0.445,NA,NA,NA,NA,0.158,3425,NA,NA,NA,NA,NA,97.146,NA,NA,109.491,NA,NA
1963-02-27,73.398,9627.3,11026.715,0,0,NA,NA,0.445,NA,NA,NA,NA,0.159,3397.624,NA,NA,NA,NA,NA,93.411,NA,NA,105.845,NA,NA
1963-02-28,83.184,9553.8,10532.508,0,0,NA,NA,0.445,NA,NA,NA,NA,0.159,3434.503,NA,NA,NA,NA,NA,88.359,NA,NA,100.89,NA,NA
1963-03-01,85.629,9553.9,10111.695,0,0,NA,NA,0.445,NA,NA,NA,NA,0.16,3544.624,NA,NA,NA,NA,NA,91.303,NA,NA,103.866,NA,NA
1963-03-02,88.078,9590.6,9487.817,0,0,NA,NA,0.446,NA,NA,NA,NA,0.16,3443.873,NA,NA,NA,NA,NA,90.194,NA,NA,102.784,NA,NA
1963-03-03,80.738,9627.3,8751.398,0,0,NA,NA,0.446,NA,NA,NA,NA,0.16,3186.62,NA,NA,NA,NA,NA,92.039,NA,NA,104.635,NA,NA
1963-03-04,73.399,9627.2,7968.496,0,0,NA,NA,0.446,NA,NA,NA,NA,0.161,2801.122,NA,NA,NA,NA,NA,92.234,NA,NA,104.844,NA,NA
1963-03-05,68.503,9553.9,6911.574,0,0,NA,NA,0.446,NA,NA,NA,NA,0.161,2466.495,NA,NA,NA,NA,NA,92.234,NA,NA,104.828,NA,NA
1963-03-06,61.165,9321.5,5688.286,0,0,NA,NA,0.446,NA,NA,NA,NA,0.162,2145.373,NA,NA,NA,NA,NA,93.841,NA,NA,106.422,NA,NA
1963-03-07,53.824,8954.4,4582.433,0,0,NA,NA,0.446,NA,NA,NA,NA,0.162,1935.372,NA,NA,NA,NA,NA,102.24,NA,NA,114.763,NA,NA
1963-03-08,46.484,8660.9,3929.2,0,0,NA,NA,0.446,NA,NA,NA,NA,0.163,1730.249,NA,NA,NA,NA,NA,111.121,NA,NA,123.569,NA,NA
1963-03-09,39.145,8110.4,3405.633,0,0,NA,NA,0.446,NA,NA,NA,NA,0.163,1631.124,NA,NA,NA,NA,NA,108.196,NA,NA,120.607,NA,NA
1963-03-10,36.699,7572.1,3293.091,0,0,NA,NA,0.446,NA,NA,NA,NA,0.164,1562.624,NA,NA,NA,NA,NA,100.579,NA,NA,112.23,NA,NA
1963-03-11,31.805,6923.9,3092.5,0,0,NA,NA,0.447,NA,NA,NA,NA,0.164,1512,NA,NA,NA,NA,NA,92.251,NA,NA,100.943,NA,NA
1963-03-12,29.359,6206.9,2901.625,0,0,NA,NA,0.447,NA,NA,NA,NA,0.165,1438.498,NA,NA,NA,NA,NA,75.897,NA,NA,84.464,NA,NA
1963-03-13,26.912,5534.2,2361,0,0,NA,NA,0.447,NA,NA,NA,NA,0.165,1316,NA,NA,NA,NA,NA,65.413,NA,NA,74.097,NA,NA
1963-03-14,22.019,4905.3,1693,0,0,NA,NA,0.447,NA,NA,NA,NA,0.166,1352.751,NA,NA,NA,NA,NA,56.451,NA,NA,64.755,NA,NA
1963-03-15,22.018,4403.9,1159.688,0,0,NA,NA,0.447,NA,NA,NA,NA,0.166,1691.134,NA,NA,NA,NA,NA,52.497,NA,NA,59.339,NA,NA
1963-03-16,22.019,3914.5,1052,0,0,NA,NA,0.447,NA,NA,NA,NA,0.167,2198.751,NA,NA,NA,NA,NA,57.441,NA,NA,64.134,NA,NA
1963-03-17,22.018,3535.3,944.375,0,0,NA,NA,0.447,NA,NA,NA,NA,0.167,2183.497,NA,NA,NA,NA,NA,53.942,NA,NA,60.589,NA,NA
1963-03-18,19.574,3229.5,831.843,0,0,NA,NA,0.447,NA,NA,NA,NA,0.168,2076.751,NA,NA,NA,NA,NA,49.842,NA,NA,56.47,NA,NA
1963-03-19,17.125,2899.3,665.469,0,0,NA,NA,0.447,NA,NA,NA,NA,0.168,2059.247,NA,NA,NA,NA,NA,43.631,NA,NA,50.366,NA,NA
1963-03-20,19.574,2605.6,489.313,0,0,NA,NA,0.448,NA,NA,NA,NA,0.168,1855.374,NA,NA,NA,NA,NA,30.606,NA,NA,37.42,NA,NA
1963-03-21,17.126,2299.7,354.75,0,0,NA,NA,0.448,NA,NA,NA,NA,0.169,1684.497,NA,NA,NA,NA,NA,19.998,NA,NA,34.754,NA,NA
1963-03-22,22.018,1986.7,293.593,0,0,NA,NA,0.448,NA,NA,NA,NA,0.169,1719.131,NA,NA,NA,NA,NA,6.973,NA,NA,51.089,NA,NA
1963-03-23,19.574,1705.2,269.125,0,0,NA,NA,0.448,NA,NA,NA,NA,0.17,1889.621,NA,NA,NA,NA,NA,6.589,NA,NA,53.391,NA,NA
1963-03-24,17.125,1492.4,269.125,0,0,NA,NA,0.448,NA,NA,NA,NA,0.17,1886.882,NA,NA,NA,NA,NA,7.405,NA,NA,54.076,NA,NA
1963-03-25,14.68,1272.3,274.016,0,0,NA,NA,0.448,NA,NA,NA,NA,0.171,2302.751,NA,NA,NA,NA,NA,6.559,NA,NA,53.086,NA,NA
1963-03-26,14.679,1113.2,381.672,0,0,NA,NA,0.448,NA,NA,NA,NA,0.171,2181.745,NA,NA,NA,NA,NA,2.83,NA,NA,50.045,NA,NA
1963-03-27,12.233,1027.5,939.5,0,0,NA,NA,0.448,NA,NA,NA,NA,0.172,1996.753,NA,NA,NA,NA,NA,1.343,NA,NA,51.571,NA,NA
1963-03-28,12.233,929.7,1176.812,0,0,NA,NA,0.448,NA,NA,NA,NA,0.172,2492.385,NA,NA,NA,NA,NA,0.895,NA,NA,51.101,NA,NA
1963-03-29,9.786,782.9,1211.063,0,0,NA,NA,0.449,NA,NA,NA,NA,0.173,3361.009,NA,NA,NA,NA,NA,1.087,NA,NA,51.223,NA,NA
1963-03-30,9.786,685.1,1257.562,0,0,NA,NA,0.449,NA,NA,NA,NA,0.173,4187.01,NA,NA,NA,NA,NA,1.05,NA,NA,51.27,NA,NA
1963-03-31,12.233,636.1,1492.438,0,0,NA,NA,0.449,NA,NA,NA,NA,0.174,4978.883,NA,NA,NA,NA,NA,1.126,NA,NA,49.992,NA,NA
1963-04-01,9.786,526,1668.562,0,0,NA,NA,0.449,NA,NA,NA,NA,0.174,5636.507,NA,NA,NA,NA,NA,1.134,NA,NA,46.989,NA,NA
