"Date","425007_level","425007_flow","425010_level","425010_flow","425012_level","425012_flow","425013_level","425013_flow","425019_level","425019_flow","425020_level","425022_level","425023_level","414203_flow","A4260505_flow","A4260509_level","A4260507_level","A4260509_flow","A4260507_flow","A4260505_level"
"2020-06-17",0.725,144.007,27.945,10712.248,1.311,184.644,0.289,0,51.501,0,61.194,53.165,53,44.029,21.786,19.729,21.773,15.991,21.055,23.704
"2020-06-18",0.724,141.523,27.998,11570.828,1.302,173.875,0.289,0,51.501,0,61.198,53.155,53,44.044,24.437,19.734,21.786,16.539,NA,23.728
"2020-06-19",0.717,129.124,28.039,12156.815,1.298,168.649,0.289,0,51.501,0,61.197,53.15,53,44.015,28.069,19.744,21.819,18.432,NA,23.767
"2020-06-20",0.717,128.491,28.074,12661.396,1.307,179.446,0.289,0,51.501,0,61.192,53.159,53,43.983,31.194,19.729,21.866,20.971,NA,23.802
"2020-06-21",0.722,139.026,28.112,13232.922,1.329,209.442,0.289,0,51.501,0,61.191,53.183,53,43.908,33.771,19.725,21.911,23.048,NA,23.834
"2020-06-22",0.726,147.137,28.139,13647.575,1.343,230.552,0.289,0,51.501,0,61.189,53.197,53,43.831,36.438,19.739,21.977,22.628,NA,23.902
"2020-06-23",0.728,149.509,28.14,13664.955,1.343,230.323,0.289,0,51.501,0,61.192,53.196,53,43.807,38.66,19.749,22.063,25.322,NA,23.961
"2020-06-24",0.725,145.074,28.126,13442.256,1.339,223.837,0.289,0,51.501,0,61.189,53.192,53,43.772,39.252,19.791,22.134,30.924,NA,23.977
"2020-06-25",0.717,128.375,28.075,12676.645,1.338,222.386,0.289,0,51.501,0,61.185,53.19,53,43.754,38.004,19.828,22.157,32.873,NA,23.982
"2020-06-26",0.709,114.713,28.033,12071.728,1.335,218.373,0.289,0,51.501,0,61.181,53.187,53,43.753,36.136,19.813,22.125,30.166,NA,24.017
"2020-06-27",0.704,105.187,28.025,11954.021,1.328,208.265,0.289,0,51.501,0,61.177,53.181,53,43.786,36.083,19.845,22.132,30.584,NA,24.022
"2020-06-28",0.705,107.615,28.026,11970.939,1.328,207.893,0.289,0,51.501,0,61.175,53.18,53,43.884,39.446,19.854,22.157,32.41,NA,24.047
"2020-06-29",0.705,106.375,28.022,11910.843,1.329,209.129,0.289,0,51.501,0,61.174,53.179,53,43.959,50.795,19.95,22.24,40.447,NA,24.119
"2020-06-30",0.699,96.86,28.017,11843.383,1.333,215.357,0.289,0,51.501,0,61.172,53.182,53,43.996,59.944,20.176,22.324,56.588,NA,24.169
"2020-07-01",0.694,89.168,28.054,12367.585,1.33,211.178,0.289,0,51.501,0,61.165,53.181,53,44.051,71.128,20.383,22.339,70.522,NA,24.186
"2020-07-02",0.697,93.866,28.106,13142.081,1.329,209.26,0.289,0,51.501,0,61.158,53.18,53,44.091,86.782,20.553,22.388,84.572,NA,24.226
"2020-07-03",0.704,106.108,28.088,12867.498,1.33,210.164,0.289,0,51.501,0,61.153,53.182,53,44.128,99.826,20.699,22.448,98.116,NA,24.277
"2020-07-04",0.71,116.72,28.068,12566.894,1.33,210.352,0.289,0,51.501,0,61.15,53.182,53,44.181,97.756,20.697,22.427,96.654,NA,24.252
"2020-07-05",0.716,127.511,28.095,12979.214,1.33,211.354,0.289,0,51.501,0,61.146,53.183,53,44.295,98.085,20.678,22.42,94.195,NA,24.259
"2020-07-06",0.719,133.436,28.113,13242.811,1.331,212.404,0.289,0,51.501,0,61.143,53.183,53,44.373,107.717,20.765,22.457,102.107,NA,24.297
"2020-07-07",0.72,135.234,28.125,13442.299,1.332,214.253,0.289,0,51.501,0,61.14,53.184,53,44.379,113.725,20.814,22.494,106.503,NA,24.337
"2020-07-08",0.72,134.046,28.192,14541.967,1.333,214.477,0.289,0,51.501,0,61.138,53.184,53,44.387,122.471,20.892,22.547,113.454,NA,24.399
"2020-07-09",0.72,134.639,28.236,15291.586,1.335,218.575,0.289,0,51.501,0,61.135,53.186,53,44.379,142.087,21.098,22.656,131.448,NA,24.513
"2020-07-10",0.718,130.944,28.23,15180.753,1.334,216.444,0.289,0,51.501,0,61.13,53.185,53,44.37,150.225,21.217,22.709,140.403,NA,24.559
"2020-07-11",0.716,127.776,28.228,15151.07,1.336,219.568,0.289,0,51.501,0,61.127,53.188,53,44.359,150.94,21.243,22.717,140.865,NA,24.572
"2020-07-12",0.716,127.758,28.237,15296.349,1.335,218.303,0.289,0,51.501,0,61.122,53.187,53,44.333,153.905,21.279,22.726,143.322,NA,24.595
"2020-07-13",0.716,127.794,28.233,15233.553,1.335,218.688,0.289,0,51.501,0,61.119,53.187,53,44.26,161.803,21.354,22.781,151.682,NA,24.646
"2020-07-14",0.716,127.02,28.192,14521.661,1.334,216.75,0.289,0,51.501,0,61.117,53.186,53,44.213,162.143,21.386,22.792,154.273,NA,24.641
"2020-07-15",0.714,124.016,28.149,13808.436,1.332,213.527,0.289,0,51.501,0,61.113,53.183,53,44.21,157.519,21.369,22.763,151.273,NA,24.606
"2020-07-16",0.715,124.823,28.141,13685.945,1.332,213.829,0.289,0,51.501,0,61.109,53.183,53,44.211,154.786,21.326,22.732,147.636,NA,24.584
"2020-07-17",0.713,120.767,28.129,13496.568,1.331,212.803,0.289,0,51.501,0,61.106,53.182,53,44.23,154.382,21.302,22.728,145.582,NA,24.587
"2020-07-18",0.708,112.934,28.12,13355.357,1.327,206.908,0.289,0,51.501,0,61.098,53.178,53,44.254,152.88,21.298,22.718,143.929,NA,24.578
"2020-07-19",0.709,113.487,28.109,13186.142,1.327,205.753,0.289,0,51.501,0,61.092,53.178,53,44.277,151.648,21.284,22.711,141.521,NA,24.571
"2020-07-20",0.707,111.006,28.113,13244.159,1.327,206.74,0.289,0,51.501,0,61.086,53.18,53,44.289,151.012,21.262,22.712,139.384,NA,24.572
"2020-07-21",0.709,113.508,28.116,13286.613,1.328,208.134,0.289,0,51.501,0,61.08,53.18,53,44.319,151.307,21.262,22.719,139.736,NA,24.579
"2020-07-22",0.712,118.707,28.132,13550.845,1.33,211.205,0.289,0,51.501,0,61.077,53.182,53,44.354,149.379,21.298,22.711,137.963,NA,24.567
"2020-07-23",0.712,119.383,28.141,13691.56,1.332,214.119,0.289,0,51.501,0,61.076,53.183,53,44.37,141.33,21.373,22.68,129.946,NA,24.526
"2020-07-24",0.712,120.129,28.154,13896.324,1.332,213.698,0.289,0,51.501,0,61.073,53.183,53,44.388,140.514,21.308,22.673,129.579,NA,24.534
"2020-07-25",0.712,120.114,28.195,14576.444,1.329,208.781,0.289,0,51.501,0,61.061,53.181,53,44.409,142.518,21.288,22.686,130.32,NA,24.551
"2020-07-26",0.71,116.117,28.209,14809.337,1.327,206.795,0.289,0,51.501,0,61.053,53.18,53,44.42,144.343,21.317,22.708,131.98,NA,24.562
"2020-07-27",0.712,119.13,28.213,14885.299,1.33,211.284,0.289,0,51.501,0,61.051,53.182,53,44.413,143.525,21.35,22.71,131.719,NA,24.567
"2020-07-28",0.712,119.215,28.207,14775.829,1.331,212.732,0.289,0,51.501,0,61.049,53.183,53,44.339,141.969,21.351,22.706,131.639,NA,24.556
"2020-07-29",0.708,112.739,28.198,14616.28,1.33,211.165,0.289,0,51.501,0,61.044,53.182,53,44.239,136.941,21.289,22.673,127.678,NA,24.526
"2020-07-30",0.709,113.733,28.194,14561.663,1.332,213.437,0.289,0,51.501,0,61.041,53.183,53,44.184,126.858,21.149,22.612,116.066,NA,24.467
"2020-07-31",0.708,112.375,28.188,14448.589,1.332,213.472,0.289,0,51.501,0,61.036,53.183,53,44.054,121.62,21.045,22.601,113.533,NA,24.439
"2020-08-01",0.706,108.171,28.127,13479.408,1.332,214.299,0.289,0,51.501,0,61.031,53.183,53,43.961,119.39,21.039,22.596,112.796,NA,24.426
"2020-08-02",0.703,103.764,28.086,12841.802,1.33,210.382,0.289,0,51.501,0,61.025,53.181,53,43.873,113.511,21.012,22.554,107.76,NA,24.393
"2020-08-03",0.703,103.889,28.041,12187.1,1.326,205.383,0.289,0,51.501,0,61.015,53.18,53,43.767,95.364,20.743,22.429,86.838,NA,24.317
"2020-08-04",0.704,104.946,28.001,11622.425,1.33,210.809,0.289,0,51.501,0,61.011,53.183,53,43.67,74.455,20.413,22.302,60.937,NA,24.263
"2020-08-05",0.704,104.416,27.952,10842.558,1.331,212.778,0.289,0,51.501,0,61.008,53.185,53,43.659,67.731,20.281,22.279,55.979,NA,24.286
"2020-08-06",0.714,123.647,27.938,10608.788,1.342,218.279,0.289,0,51.501,0,61.007,53.196,53,43.685,52.544,20.12,22.222,39.352,NA,24.305
"2020-08-07",0.719,132.247,27.949,10780.251,1.345,211.664,0.289,0,51.501,0,61.01,53.197,53,43.681,54.21,20.084,22.245,39.399,NA,24.386
"2020-08-08",0.72,133.756,27.937,10577.142,1.34,206.394,0.289,0,51.501,0,61.003,53.194,53,43.641,54,20.119,22.268,42.384,NA,24.402
"2020-08-09",0.723,140.137,27.931,10482.934,1.341,207.234,0.289,0,51.501,0,60.999,53.193,53,43.532,53.975,20.149,22.266,42.411,NA,24.416
"2020-08-10",0.723,139.474,27.92,10308.05,1.341,206.999,0.289,0,51.501,0,61.001,53.192,53,43.383,58.855,20.375,22.269,45.925,NA,24.458
"2020-08-11",0.723,140.517,27.884,9753.972,1.336,201.975,0.289,0,51.501,0,60.994,53.187,53,43.276,73.829,20.727,22.326,61.789,NA,24.538
"2020-08-12",0.725,143.443,27.866,9480.123,1.332,197.406,0.289,0,51.501,0,60.99,53.182,53,43.212,74.585,20.423,22.323,59.973,NA,24.596
"2020-08-13",0.725,144.703,27.816,8781.729,1.334,199.221,0.289,0,51.501,0,60.989,53.184,53,43.216,69.722,21.044,22.293,56.317,NA,24.626
"2020-08-14",0.728,151.119,27.785,8370.697,1.333,198.57,0.289,0,51.501,0,60.988,53.184,53,43.209,58.387,20.891,22.258,48.741,NA,24.618
"2020-08-15",0.726,145.37,27.751,7822.192,1.33,194.65,0.289,0,51.501,0,60.983,53.182,53,43.207,54.401,20.732,22.237,46.76,NA,24.604
"2020-08-16",0.726,145.824,27.709,7078.84,1.332,197.04,0.289,0,51.501,0,60.983,53.182,53,43.177,51.725,20.63,22.212,43.716,NA,24.584
"2020-08-17",0.725,143.496,27.691,6784.665,1.331,196.014,0.289,0,51.501,0,60.976,53.181,53,43.175,46.029,20.448,22.196,36.541,NA,24.601
"2020-08-18",0.72,135.518,27.697,6885.272,1.334,199.274,0.288,0,51.501,0,60.96,53.182,53,43.212,44.968,20.522,22.237,32.087,NA,24.644
"2020-08-19",0.721,135.874,27.686,6703.336,1.34,206.189,0.288,0,51.501,0,60.966,53.191,53,43.287,47.407,20.581,22.244,33.357,NA,24.673
"2020-08-20",0.721,135.987,27.693,6813.893,1.341,206.666,0.288,0,51.501,0,60.965,53.191,53,43.364,48.253,20.54,22.263,35.927,NA,24.691
"2020-08-21",0.72,134.762,27.726,7376.068,1.334,199.843,0.288,0,51.501,0,60.961,53.187,53,43.403,48.93,20.424,22.27,37.375,NA,24.697
"2020-08-22",0.721,137.269,27.737,7568.539,1.334,199.588,0.288,0,51.501,0,60.968,53.188,53,43.461,48.511,20.369,22.242,38.419,NA,24.688
"2020-08-23",0.72,135.391,27.772,8146.801,1.333,198.563,0.288,0,51.501,0,60.974,53.187,53,43.543,52.241,20.42,22.251,41.425,NA,24.687
"2020-08-24",0.72,134.713,27.793,8476.275,1.334,199.836,0.288,0,51.501,0,60.978,53.188,53,43.613,67.996,20.707,22.307,57.651,NA,24.719
"2020-08-25",0.717,129.534,27.767,8107.868,1.335,200.277,0.288,0,51.501,0,60.982,53.187,53,43.631,80.46,20.961,22.371,69.948,NA,24.755
"2020-08-26",0.714,122.871,27.766,8090.615,1.334,200.075,0.288,0,51.501,0,60.987,53.187,53,43.648,81.263,21.017,22.361,71.308,NA,24.748
"2020-08-27",0.712,119.366,27.792,8465.693,1.333,198.567,0.288,0,51.501,0,60.991,53.186,53,43.67,79.778,20.849,22.351,69.301,NA,24.741
"2020-08-28",0.711,117.712,27.826,8917.046,1.333,198.708,0.288,0,51.501,0,60.998,53.186,53,43.673,74.905,20.752,22.327,62.92,NA,24.742
"2020-08-29",0.708,111.481,27.831,8992.615,1.33,194.324,0.288,0,51.501,0,60.999,53.182,53,43.667,74.431,20.683,22.337,63.52,NA,24.745
"2020-08-30",0.712,120.257,27.853,9299.642,1.327,191.409,0.288,0,51.501,0,61.001,53.183,53,43.688,74.162,20.635,22.335,64.524,NA,24.738
"2020-08-31",0.716,126.858,27.847,9205.548,1.332,196.798,0.288,0,51.501,0,61.013,53.185,53,43.792,80.424,20.697,22.349,69.778,NA,24.756
"2020-09-01",0.714,123.554,27.826,8919.693,1.336,201.31,0.288,0,51.501,0,61.02,53.185,53,43.91,79.511,20.698,22.343,69.693,NA,24.748
"2020-09-02",0.711,118.176,27.83,8972.431,1.331,196.642,0.289,0,51.501,0,61.024,53.184,53,44.004,79.654,20.665,22.542,65.549,NA,24.743
"2020-09-03",0.709,114.822,27.871,9563.265,1.332,197.019,0.289,0,51.501,0,61.033,53.185,53,44.152,84.736,20.707,23.059,68.255,NA,24.761
"2020-09-04",0.709,113.979,27.909,10133.347,1.332,197.481,0.289,0,51.501,0,61.043,53.185,53,44.255,96.857,20.837,22.481,82.018,NA,24.799
"2020-09-05",0.708,112.577,27.968,11077.746,1.335,200.155,0.289,0,51.501,0,61.056,53.187,53,44.31,99.724,20.875,22.446,85.034,NA,24.814
"2020-09-06",0.705,107.643,28.047,12278,1.335,199.978,0.289,0,51.501,0,61.068,53.186,53,44.405,105.69,20.923,22.488,90.196,NA,24.836
"2020-09-07",0.703,103.58,28.077,12702.483,1.333,198.241,0.289,0,51.501,0,61.074,53.185,53,44.45,117.628,21.002,22.551,103.405,NA,24.856
"2020-09-08",0.705,106.301,28.123,13416.58,1.333,198.002,0.289,0,51.501,0,61.08,53.187,53,44.427,118.444,20.985,22.543,103.716,NA,24.855
"2020-09-09",0.703,104.346,28.167,14110.873,1.337,202.716,0.289,0,51.501,0,61.093,53.191,53,44.342,121.278,20.938,22.556,104.697,NA,24.871
"2020-09-10",0.703,104.001,28.172,14187.257,1.338,203.531,0.289,0,51.501,0,61.106,53.191,53,44.272,122.595,20.953,22.581,106.722,NA,24.882
"2020-09-11",0.702,102.689,28.172,14183.524,1.338,203.549,0.289,0,51.501,0,61.113,53.189,53,44.129,122.84,20.956,22.589,107.848,NA,24.887
"2020-09-12",0.698,94.329,28.153,13878.367,1.332,197.177,0.289,0,51.501,0,61.116,53.187,53,43.966,121.099,20.907,22.586,107.441,NA,24.878
"2020-09-13",0.697,93.166,28.088,12883.435,1.333,198.463,0.289,0,51.501,0,61.121,53.189,53,43.852,115.97,20.837,22.547,101.703,NA,24.859
"2020-09-14",0.698,95.002,28.032,12060.476,1.348,215.157,0.289,0,51.501,0,61.128,53.201,53,43.779,97.516,20.66,22.455,83.302,NA,24.816
"2020-09-15",0.698,95.316,28.004,11658.179,1.389,266.613,0.289,0,51.501,0,61.131,53.239,53,43.655,88.338,20.546,22.411,73.641,NA,24.789
"2020-09-16",0.696,92.475,27.928,10460.187,1.425,319.241,0.289,0,51.501,0,61.134,53.275,53,43.492,85.661,20.537,22.401,71.916,NA,24.774
"2020-09-17",0.697,92.935,27.86,9401.626,1.454,366.837,0.289,0,51.501,0,61.133,53.307,53,43.422,82.003,20.609,22.393,69.214,NA,24.747
"2020-09-18",0.698,95.365,27.8,8574.566,1.466,389.778,0.289,0,51.501,0,61.138,53.319,53,43.433,79.696,20.779,22.369,66.837,NA,24.729
"2020-09-19",0.704,105.431,27.785,8373.372,1.462,381.055,0.289,0,51.501,0,61.152,53.315,53,43.515,77.222,20.815,22.356,65.29,NA,24.721
"2020-09-20",0.703,103.898,27.777,8269.609,1.443,348.382,0.289,0,51.501,0,61.145,53.297,53,43.533,77.467,20.835,22.341,63.671,NA,24.722
"2020-09-21",0.705,107.311,27.774,8215.579,1.438,339.314,0.289,0,51.501,0,61.137,53.289,53,43.504,76.951,20.707,22.333,61.708,NA,24.723
"2020-09-22",0.707,110.593,27.732,7493.314,1.436,337.046,0.289,0,51.501,0,61.131,53.288,53,43.494,69.551,20.536,22.305,54.27,NA,24.697
"2020-09-23",0.708,112.242,27.736,7552.477,1.44,342.788,0.289,0,51.501,0,61.129,53.29,53,43.487,60.561,20.301,22.288,43.788,NA,24.688
"2020-09-24",0.707,111.36,27.783,8332.946,1.439,341.568,0.288,0,51.501,0,61.122,53.289,53,43.503,64.571,20.235,22.319,46.892,NA,24.717
"2020-09-25",0.717,128.593,27.782,8326.989,1.443,347.699,0.288,0,51.501,0,61.126,53.294,53,43.529,74.141,20.329,22.362,56.614,NA,24.748
"2020-09-26",0.734,162.908,27.778,8277.015,1.443,348.573,0.288,0,51.501,0,61.124,53.294,53,43.582,75.957,20.363,22.381,59.26,NA,24.752
"2020-09-27",0.754,207.335,27.799,8559.862,1.444,349.881,0.288,0,51.501,0,61.123,53.295,53,43.611,76.679,20.392,22.392,60.446,NA,24.759
"2020-09-28",0.768,240.295,27.8,8564.672,1.444,349.612,0.288,0,51.501,0,61.119,53.294,53,43.592,77.718,20.443,22.402,61.364,NA,24.762
"2020-09-29",0.778,263.799,27.811,8707.383,1.443,347.583,0.289,0,51.501,0,61.116,53.294,53,43.577,82.122,20.515,22.423,66.185,NA,24.778
"2020-09-30",0.781,272.661,27.807,8656.32,1.445,351.887,0.289,0,51.501,0,61.119,53.297,53,43.494,97.828,20.728,22.476,80.969,NA,24.812
"2020-10-01",0.782,275.082,27.796,8512.813,1.445,352.352,0.289,0,51.501,0,61.119,53.297,53,43.437,104.329,20.959,22.503,86.2,NA,24.824
"2020-10-02",0.779,266.517,27.771,8172.708,1.442,345.655,0.289,0,51.501,0,61.116,53.293,53,43.416,102.433,21.049,22.487,84.572,NA,24.807
"2020-10-03",0.775,256.094,27.742,7657.328,1.437,338.819,0.289,0,51.501,0,61.116,53.29,53,43.38,99.445,21.037,22.467,83.03,NA,24.787
"2020-10-04",0.766,234.685,27.721,7294.838,1.432,330.49,0.288,0,51.501,0,61.098,53.286,53,43.304,93.794,20.997,22.438,79.058,NA,24.767
"2020-10-05",0.765,232.128,27.718,7240.473,1.451,362.192,0.288,0,51.501,0,61.099,53.303,53,43.273,87.399,20.916,22.398,69.635,NA,24.753
"2020-10-06",0.77,245.165,27.701,6942.502,1.461,379.117,0.288,0,51.501,0,61.106,53.313,53,43.278,85.192,20.897,22.404,67.941,NA,24.766
"2020-10-07",0.774,255.645,27.73,7440.717,1.454,366.527,0.288,0,51.501,0,61.104,53.307,53,43.285,76.263,20.809,22.391,59.632,NA,24.786
"2020-10-08",0.774,255.423,27.727,7398.023,1.454,367.555,0.288,0,51.501,0,61.103,53.307,53,43.28,76.542,20.659,22.392,59.692,NA,24.781
"2020-10-09",0.777,261.262,27.729,7426.754,1.455,368.354,0.288,0,51.501,0,61.098,53.307,53,43.28,77.618,20.641,22.399,60.759,NA,24.78
"2020-10-10",0.774,254.912,27.719,7243.285,1.45,359.341,0.288,0,51.501,0,61.091,53.303,53,43.277,77.114,20.64,22.4,61.236,NA,24.78
"2020-10-11",0.773,252.347,27.708,7068.068,1.452,364.404,0.288,0,51.501,0,61.086,53.304,53,43.32,76.695,20.638,22.4,61.377,NA,24.78
"2020-10-12",0.769,242.026,27.696,6864.99,1.452,363.844,0.288,0,51.501,0,61.083,53.304,53,43.341,75.443,20.604,22.396,61.287,NA,24.776
"2020-10-13",0.767,236.504,27.664,6364.356,1.449,357.642,0.288,0,51.501,0,61.078,53.301,53,43.355,72.71,20.514,22.377,58.551,NA,24.757
"2020-10-14",0.765,231.148,27.654,6211.523,1.445,352.167,0.288,0,51.501,0,61.071,53.297,53,43.485,67.614,20.496,22.354,54.286,NA,24.737
"2020-10-15",0.764,230.023,27.65,6150.576,1.443,348.054,0.288,0,51.501,0,61.062,53.296,53,43.629,66.211,20.51,22.338,52.02,NA,24.726
"2020-10-16",0.768,240.38,27.713,7165.832,1.444,349.76,0.288,0,51.501,0,61.053,53.296,53,43.728,68.011,20.601,22.361,51.487,NA,24.741
"2020-10-17",0.772,249.197,27.769,8100.856,1.438,339.846,0.288,0,51.501,0,61.042,53.293,53,43.858,70.294,20.598,22.372,52.482,NA,24.754
"2020-10-18",0.772,249.589,27.812,8727.062,1.437,338.142,0.288,0,51.501,0,61.036,53.291,53,43.938,74.967,20.622,22.397,56.423,NA,24.778
"2020-10-19",0.769,242.673,27.874,9624.569,1.433,331.581,0.288,0,51.501,0,61.028,53.285,53,44.034,88.58,20.747,22.478,71.208,NA,24.821
"2020-10-20",0.768,240.258,27.926,10405.652,1.434,333.324,0.288,0,51.501,0,61.018,53.286,53,44.104,103.692,20.865,22.552,88,NA,24.867
"2020-10-21",0.766,235.738,27.926,10402.491,1.462,381.911,0.288,0,51.501,0,61.009,53.313,53,44.143,108.727,21.003,22.557,93.405,NA,24.874
"2020-10-22",0.764,230.325,27.927,10418.279,1.475,406.282,0.288,0,51.501,0,60.999,53.327,53,44.225,116.285,21.112,22.583,100.55,NA,24.893
"2020-10-23",0.771,246.855,28.035,12099.296,1.471,397.992,0.288,0,51.501,0,60.979,53.328,53,44.305,119.26,21.111,22.599,101.621,NA,24.913
"2020-10-24",0.771,246.506,28.077,12703.58,1.472,400.34,0.288,0,51.501,0,60.97,53.328,53,44.318,121.926,21.089,22.604,102.193,NA,24.931
"2020-10-25",0.776,258.606,28.086,12841.443,1.472,399.918,0.288,0,51.501,0,60.961,53.327,53,44.311,122.299,21.108,22.623,104.867,NA,24.942
"2020-10-26",0.778,265.723,28.11,13205.615,1.473,402.926,0.289,0,51.501,0,60.95,53.328,53,44.298,122.427,21.094,22.634,106.426,NA,24.943
"2020-10-27",0.779,267.776,28.119,13338.228,1.473,402.601,0.289,0,51.501,0,60.937,53.327,53,44.269,115.909,20.993,22.603,101.841,NA,24.908
"2020-10-28",0.777,262.27,28.125,13435.931,1.473,402.218,0.289,0,51.501,0,60.927,53.327,53,44.241,103.77,20.816,22.547,89.339,NA,24.866
"2020-10-29",0.781,271.412,28.139,13655.378,1.475,405.706,0.289,0,51.501,0,60.916,53.33,53,44.255,103.067,20.764,22.549,88.183,NA,24.872
"2020-10-30",0.789,292.828,28.149,13820.541,1.484,422.68,0.289,0,51.501,0,60.926,53.339,53,44.288,103.746,20.727,22.55,87.846,NA,24.879
"2020-10-31",0.804,334.016,28.134,13571.186,1.478,411.854,0.289,0,51.501,0,60.92,53.334,53,44.314,104.082,20.797,22.552,88.346,NA,24.878
"2020-11-01",0.816,368.972,28.119,13342.408,1.477,409.901,0.289,0,51.501,0,60.911,53.332,53,44.341,103.806,20.807,22.557,89.204,NA,24.868
"2020-11-02",0.822,387.216,28.101,13065.62,1.474,404.33,0.289,0,51.501,0,60.899,53.328,53,44.385,102.33,20.798,22.548,88.521,NA,24.861
"2020-11-03",0.821,384.372,28.098,13025.858,1.468,392.559,0.289,0,51.501,0,60.877,53.323,53,44.407,100.769,20.784,22.536,87.039,NA,24.858
"2020-11-04",0.821,382.186,28.111,13224.309,1.467,390.162,0.289,0,51.501,0,60.85,53.324,53,44.409,100.548,20.779,22.523,84.968,NA,24.853
"2020-11-05",0.817,371.261,28.129,13493.548,1.481,416.629,0.289,0,51.501,0,60.842,53.334,53,44.416,102.915,20.833,22.532,85.949,NA,24.862
"2020-11-06",0.813,359.468,28.126,13455.414,1.478,411.94,0.289,0,51.501,0,60.827,53.333,53,44.391,103.654,20.833,22.542,87.563,NA,24.867
"2020-11-07",0.809,349.15,28.115,13281.171,1.473,401.898,0.289,0,51.501,0,60.813,53.326,53,44.295,102.746,20.837,22.547,88.107,NA,24.861
"2020-11-08",0.805,337.352,28.105,13121.612,1.472,399.83,0.289,0,51.501,0,60.802,53.325,53,44.19,101.655,20.813,22.538,87.564,NA,24.858
"2020-11-09",0.801,326.975,28.091,12911.089,1.472,400.013,0.289,0,51.501,0,60.788,53.326,53,44.144,101.237,20.75,22.531,87.078,NA,24.851
"2020-11-10",0.796,310.872,28.046,12260.825,1.471,398.058,0.289,0,51.501,0,60.776,53.325,53,44.131,100.855,20.729,22.53,85.879,NA,24.852
"2020-11-11",0.792,300.483,28.006,11697.936,1.467,391.142,0.289,0,51.501,0,60.743,53.322,53,44.186,101.496,20.721,22.528,85.501,NA,24.855
"2020-11-12",0.79,294.661,27.997,11572.296,1.471,398.507,0.289,0,51.501,0,60.727,53.326,53,44.207,100.19,20.727,22.523,85.475,NA,24.846
"2020-11-13",0.786,285.677,27.994,11529.358,1.474,403.386,0.289,0,51.501,0,60.714,53.327,53,44.219,102.703,20.753,22.534,85.954,NA,24.861
"2020-11-14",0.781,271.615,27.967,11079.807,1.471,398.694,0.289,0,51.501,0,60.707,53.324,53,44.224,102.687,20.764,22.547,87.459,NA,24.865
"2020-11-15",0.776,260.55,27.974,11203.922,1.467,390.937,0.289,0,51.501,0,60.67,53.323,53,44.243,101.772,20.773,22.547,88.271,NA,24.856
"2020-11-16",0.78,268.432,27.988,11431.029,1.473,402.158,0.289,0,51.501,0,60.655,53.327,53,44.251,114.453,20.687,22.588,97.249,NA,24.884
"2020-11-17",0.778,264.043,28.005,11676.132,1.477,409.469,0.289,0,51.501,0,60.643,53.329,53,44.232,126.998,20.448,22.662,108.352,NA,24.941
"2020-11-18",0.776,258.655,28.004,11663.832,1.476,407.904,0.289,0,51.501,0,60.629,53.328,53,44.181,128.917,21.287,22.688,113.399,NA,24.957
"2020-11-19",0.776,258.952,27.99,11477.699,1.474,403.904,0.289,0,51.501,0,60.612,53.328,53,44.053,126.554,21.416,22.692,113.519,NA,24.951
"2020-11-20",0.779,266.829,27.984,11382.567,1.474,403.265,0.289,0,51.501,0,60.598,53.326,53,43.914,124.32,21.579,22.699,111.736,NA,24.952
"2020-11-21",0.78,268.67,27.946,10745.162,1.473,402.408,0.289,0,51.501,0,60.584,53.328,53,43.847,122.795,21.627,22.698,112.549,NA,24.955
"2020-11-22",0.782,276.055,27.923,10366.83,1.473,402.728,0.289,0,51.501,0,60.563,53.332,53,43.839,117.778,21.663,22.677,109.001,NA,24.932
"2020-11-23",0.78,270.247,27.925,10392.014,1.478,411.127,0.289,0,51.501,0,60.544,53.335,53,43.816,113.304,21.787,22.638,100.676,NA,24.902
"2020-11-24",0.781,271.481,27.866,9497.621,1.501,452.741,0.289,0,51.501,0,60.528,53.354,53,43.802,111.001,21.842,22.64,99.239,NA,24.887
"2020-11-25",0.78,268.949,27.777,8214.71,1.585,638.105,0.289,0,51.501,0,60.503,53.433,53,43.782,99.437,21.787,22.579,94.746,NA,24.823
"2020-11-26",0.779,267.261,27.74,7627.048,1.735,1067.303,0.289,0,51.501,0,60.465,53.577,53,43.77,85.334,21.634,22.453,81.878,NA,24.748
"2020-11-27",0.779,268.254,27.744,7689.209,1.854,1518.695,0.289,0,51.501,0,60.412,53.725,53,43.793,80.07,21.595,22.389,69.838,NA,24.719
"2020-11-28",0.787,287.69,27.739,7609.247,1.855,1522.042,0.289,0,51.501,0,60.345,53.741,53,43.862,76.632,21.565,22.367,65.965,NA,24.708
